MAP,Recall@1,Recall@10,Recall@30,eligible_MAP,eligible_Recall@1,eligible_Recall@10,eligible_Recall@30,eligible_ap_ci95,eligible_hit10_ci95,eligible_hit1_ci95,level,model,n_eligible_queries,n_queries,runtime_s,scoring
0.59484803709795,0.8885364748527412,0.9275033982782057,0.9420027186225646,0.6204298761224838,0.9267485822306238,0.967391304347826,0.9825141776937618,"[0.6081, 0.6337]","[0.9598, 0.9750]","[0.9154, 0.9376]",fold,vanilla35m_clean@10000,2116,2207,36.72,maxsim
0.6443652282284906,0.8500226551880381,0.8835523334843679,0.8962392387856819,0.7040168607427124,0.9287128712871288,0.9653465346534653,0.9792079207920792,"[0.6922, 0.7167]","[0.9574, 0.9728]","[0.9168, 0.9396]",superfamily,vanilla35m_clean@10000,2020,2207,36.72,maxsim
0.5743480122525059,0.6112369732668781,0.7344811961939284,0.7498867240598097,0.7487218328654934,0.7968103957471944,0.9574719432959244,0.9775546367395157,"[0.7350, 0.7625]","[0.9474, 0.9669]","[0.7773, 0.8157]",family,vanilla35m_clean@10000,1693,2207,36.72,maxsim
0.5419343529390367,0.8513819664703217,0.9130040779338469,0.9388309922972361,0.5652406034671333,0.8879962192816635,0.9522684310018904,0.9792060491493384,"[0.5518, 0.5776]","[0.9423, 0.9608]","[0.8733, 0.9003]",fold,late-r2-protsentv2-35m@0,2116,2207,16.41,maxsim
0.5966897994073028,0.792931581332125,0.8685999093792478,0.889895786135025,0.6519279145009491,0.8663366336633663,0.949009900990099,0.9722772277227723,"[0.6392, 0.6652]","[0.9391, 0.9579]","[0.8520, 0.8807]",superfamily,late-r2-protsentv2-35m@0,2020,2207,16.41,maxsim
0.5104410499105423,0.5482555505210693,0.7109198006343452,0.7412777526053467,0.6654125204681434,0.7147076196101595,0.9267572356763142,0.9663319551092735,"[0.6496, 0.6808]","[0.9126, 0.9398]","[0.6934, 0.7366]",family,late-r2-protsentv2-35m@0,1693,2207,16.41,maxsim
0.5583874054339125,0.8568192115994563,0.9225192569098324,0.9388309922972361,0.5824012305258245,0.8936672967863895,0.9621928166351607,0.9792060491493384,"[0.5691, 0.5942]","[0.9537, 0.9698]","[0.8795, 0.9064]",fold,late-r2-protsentv2-35m@1000,2116,2207,41.57,maxsim
0.6045855533627152,0.8001812415043045,0.8744902582691436,0.892161304938831,0.6605546120156003,0.8742574257425743,0.9554455445544554,0.9747524752475247,"[0.6475, 0.6732]","[0.9455, 0.9644]","[0.8594, 0.8881]",superfamily,late-r2-protsentv2-35m@1000,2020,2207,41.57,maxsim
0.5176417150356332,0.5532396918894427,0.7104666968735841,0.742183960126869,0.6747993296418443,0.7212049616066155,0.926166568222091,0.96751329001772,"[0.6588, 0.6895]","[0.9126, 0.9374]","[0.6994, 0.7419]",family,late-r2-protsentv2-35m@1000,1693,2207,41.57,maxsim
0.561358996206029,0.8681468056184867,0.9207068418667875,0.9388309922972361,0.5855006165532637,0.9054820415879017,0.9603024574669187,0.9792060491493384,"[0.5726, 0.5975]","[0.9513, 0.9679]","[0.8918, 0.9168]",fold,late-r2-protsentv2-35m@2000,2116,2207,40.63,maxsim
0.6136409434074045,0.8124150430448572,0.8758495695514272,0.8917082011780698,0.6704482980693771,0.8876237623762376,0.9569306930693069,0.9742574257425742,"[0.6575, 0.6829]","[0.9470, 0.9653]","[0.8738, 0.9005]",superfamily,late-r2-protsentv2-35m@2000,2020,2207,40.63,maxsim
0.5308608224923375,0.5690983235160851,0.714544630720435,0.7444494789306751,0.6920317987245062,0.74187832250443,0.9314825753101004,0.9704666272888364,"[0.6769, 0.7068]","[0.9185, 0.9427]","[0.7206, 0.7620]",family,late-r2-protsentv2-35m@2000,1693,2207,40.63,maxsim
0.5694165734400176,0.8740371545083824,0.9252378794743996,0.9410965111010421,0.5939047153034589,0.9116257088846881,0.9650283553875236,0.9815689981096408,"[0.5812, 0.6062]","[0.9565, 0.9721]","[0.8989, 0.9225]",fold,late-r2-protsentv2-35m@3000,2116,2207,41.19,maxsim
0.6210663244298655,0.822383325781604,0.8790212958767558,0.8939737199818758,0.6785610782260957,0.8985148514851485,0.9603960396039604,0.9767326732673267,"[0.6655, 0.6916]","[0.9515, 0.9688]","[0.8851, 0.9104]",superfamily,late-r2-protsentv2-35m@3000,2020,2207,41.19,maxsim
0.5385271758548361,0.574988672405981,0.7199818758495695,0.7444494789306751,0.7020256805148395,0.7495569994093325,0.9385705847607797,0.9704666272888364,"[0.6866, 0.7168]","[0.9268, 0.9492]","[0.7295, 0.7696]",family,late-r2-protsentv2-35m@3000,1693,2207,41.19,maxsim
0.5866428279291311,0.8785681921159946,0.9229723606705935,0.942908926144087,0.6118717964270286,0.916351606805293,0.9626654064272212,0.9834593572778828,"[0.5988, 0.6239]","[0.9542, 0.9707]","[0.9041, 0.9267]",fold,late-r2-protsentv2-35m@4000,2116,2207,40.78,maxsim
0.6339220066986581,0.8282736746714998,0.8785681921159946,0.8953330312641595,0.6926068657346228,0.904950495049505,0.9599009900990099,0.9782178217821782,"[0.6806, 0.7058]","[0.9505, 0.9678]","[0.8911, 0.9173]",superfamily,late-r2-protsentv2-35m@4000,2020,2207,40.78,maxsim
0.5451683286359659,0.5845038513819665,0.7236067059356592,0.7476212052560036,0.7106831076784269,0.7619610159480212,0.9432959243945659,0.9746012994683992,"[0.6955, 0.7256]","[0.9315, 0.9539]","[0.7425, 0.7826]",family,late-r2-protsentv2-35m@4000,1693,2207,40.78,maxsim
0.5818861609296859,0.8744902582691436,0.927956502038967,0.9442682374263707,0.60691056577118,0.9120982986767486,0.9678638941398866,0.9848771266540642,"[0.5943, 0.6190]","[0.9594, 0.9750]","[0.8998, 0.9234]",fold,late-r2-protsentv2-35m@5000,2116,2207,40.99,maxsim
0.6282751638448605,0.826461259628455,0.881739918441323,0.8966923425464431,0.6864372705968352,0.902970297029703,0.9633663366336633,0.9797029702970297,"[0.6742, 0.7000]","[0.9550, 0.9708]","[0.8896, 0.9149]",superfamily,late-r2-protsentv2-35m@5000,2020,2207,40.99,maxsim
