MAP,Recall@1,Recall@10,Recall@30,eligible_MAP,eligible_Recall@1,eligible_Recall@10,eligible_Recall@30,eligible_ap_ci95,eligible_hit10_ci95,eligible_hit1_ci95,level,model,n_eligible_queries,n_queries,runtime_s,scoring
0.5003149953174649,0.5319438151336656,0.7095604893520616,0.7449025826914364,0.6522121645987271,0.6934435912581217,0.9249852333136445,0.9710572947430597,"[0.6361, 0.6665]","[0.9114, 0.9368]","[0.6716, 0.7147]",family,protsent_late_proj128_dense,1693,2207,2.92,cosine
0.6327716178386541,0.8930675124603534,0.9288627095604893,0.9433620299048482,0.6599843859026039,0.9314744801512287,0.9688090737240076,0.9839319470699432,"[0.6469, 0.6721]","[0.9608, 0.9764]","[0.9201, 0.9419]",fold,protsent_late_150m,2116,2207,17.56,maxsim
0.67511001043909,0.8509288627095605,0.8849116447666515,0.8980516538287268,0.7376078183361742,0.9297029702970298,0.9668316831683168,0.9811881188118812,"[0.7248, 0.7493]","[0.9594, 0.9743]","[0.9183, 0.9401]",superfamily,protsent_late_150m,2020,2207,17.56,maxsim
0.5835012482793255,0.6112369732668781,0.7313094698685999,0.7507929315813321,0.7606540194639524,0.7968103957471944,0.9533372711163615,0.9787359716479622,"[0.7456, 0.7749]","[0.9427, 0.9634]","[0.7767, 0.8157]",family,protsent_late_150m,1693,2207,17.56,maxsim
0.6005147808644918,0.8627095604893521,0.917535115541459,0.9383778885364749,0.6263403220075301,0.8998109640831758,0.9569943289224953,0.9787334593572778,"[0.6130, 0.6393]","[0.9480, 0.9655]","[0.8861, 0.9121]",fold,protsent_late_150m_dense,2116,2207,8.91,cosine
0.6282351733895591,0.816039873130947,0.8744902582691436,0.892161304938831,0.6863935780548301,0.8915841584158416,0.9554455445544554,0.9747524752475247,"[0.6728, 0.6997]","[0.9460, 0.9634]","[0.8777, 0.9045]",superfamily,protsent_late_150m_dense,2020,2207,8.91,cosine
0.5386775551273256,0.5600362483008609,0.7204349796103308,0.7435432714091527,0.7022217153963423,0.7300649734199646,0.9391612522150029,0.9692852923803899,"[0.6869, 0.7176]","[0.9268, 0.9504]","[0.7094, 0.7507]",family,protsent_late_150m_dense,1693,2207,8.91,cosine
0.6115773117084524,0.8908019936565473,0.927956502038967,0.942908926144087,0.6378786044142506,0.9291115311909263,0.9678638941398866,0.9834593572778828,"[0.6251, 0.6505]","[0.9598, 0.9750]","[0.9178, 0.9390]",fold,protsent_late_150m_prop@25000,2116,2207,20.95,maxsim
0.6606839797299617,0.8495695514272769,0.8867240598096964,0.8980516538287268,0.7218463085465472,0.9282178217821783,0.9688118811881188,0.9811881188118812,"[0.7088, 0.7335]","[0.9604, 0.9758]","[0.9173, 0.9391]",superfamily,protsent_late_150m_prop@25000,2020,2207,20.95,maxsim
0.5804214627837248,0.6053466243769823,0.7322156773901224,0.752605346624377,0.756639201632416,0.7891317188422918,0.954518606024808,0.9810986414648553,"[0.7416, 0.7706]","[0.9445, 0.9640]","[0.7702, 0.8074]",family,protsent_late_150m_prop@25000,1693,2207,20.95,maxsim
